sample_id,study_name,study_subset,environment,sample,groupby,group,T,pH,O2_umol_L,Eh,Eh7,Bacteria_Zc,Archaea_Zc
SRR13517073,SPA+21,NA,Lake & Pond,2017_02_08_S,Depth,Secchi,26.4,8.9,350.01,26.4,139.32,-0.167067,NA
SRR13517072,SPA+21,NA,Lake & Pond,2017_02_08_M,Depth,Meso,9.5,7.5,15.63,-125.7,-97.66,-0.162906,NA
SRR13517044,SPA+21,NA,Lake & Pond,2017_09_08_E,Depth,Epi,25.6,8.7,259.38,229.7,330.47,-0.164688,NA
SRR13517045,SPA+21,NA,Lake & Pond,2017_09_08_S,Depth,Secchi,24,7.9,156.26,217,270.06,-0.163108,NA
SRR13517046,SPA+21,NA,Lake & Pond,2017_23_08_E,Depth,Epi,25.1,9.1,346.89,283.3,407.57,-0.170941,NA
SRR13517047,SPA+21,NA,Lake & Pond,2017_23_08_S,Depth,Secchi,24.3,8.5,287.51,262,350.53,-0.170269,NA
SRR13517048,SPA+21,NA,Lake & Pond,2017_30_08_E,Depth,Epi,26.1,7.7,275.01,249.3,290.86,-0.171276,NA
SRR13517049,SPA+21,NA,Lake & Pond,2017_30_08_S,Depth,Secchi,23.9,6.3,68.75,273,231.74,-0.165751,NA
SRR13517052,SPA+21,NA,Lake & Pond,2017_27_09_E,Depth,Epi,19.9,8.6,318.76,134,227.03,-0.16639,NA
SRR13517063,SPA+21,NA,Lake & Pond,2017_27_09_S,Depth,Secchi,15.3,7.3,15.63,170.3,187.47,-0.176002,NA
SRR13517074,SPA+21,NA,Lake & Pond,2017_04_10_E,Depth,Epi,19.5,8.9,328.14,128,238.32,-0.172756,NA
SRR13517075,SPA+21,NA,Lake & Pond,2017_04_10_S,Depth,Secchi,10.8,7.3,9.38,-10.3,6.6,-0.17248,NA
ERR2240139,PCL+18,Acidic,Geothermal,P1.0013,NA,NA,33.4,2.14,78.13,440.5,144.9,-0.150088,-0.206633
ERR2240140,PCL+18,Acidic,Geothermal,P1.0014,NA,NA,85.2,2.13,153.13,27.2,-319.06,-0.154373,-0.228039
ERR2240191,PCL+18,Acidic,Geothermal,P1.0067,NA,NA,26.1,2.33,85.32,425,147.72,-0.158962,NA
ERR2240207,PCL+18,Acidic,Geothermal,P1.0083,NA,NA,29.3,2.29,95.63,294.9,12.26,-0.175198,-0.173226
ERR2240229,PCL+18,Acidic,Geothermal,P1.0118,NA,NA,93.2,2.46,106.88,75.8,-254.2,-0.186961,NA
ERR2240289,PCL+18,Acidic,Geothermal,P1.0188,NA,NA,43.3,2.51,126.57,-33,-314.91,-0.22864,-0.232298
ERR2240293,PCL+18,Acidic,Geothermal,P1.0192,NA,NA,73.2,2.1,127.19,-31.9,-368.63,-0.184135,-0.226496
ERR2240329,PCL+18,Acidic,Geothermal,P1.0229,NA,NA,24,2.33,51.88,-4.2,-279.53,-0.154016,NA
ERR2240376,PCL+18,Acidic,Geothermal,P1.0277,NA,NA,54.9,2.04,40,43.6,-279.24,-0.15566,-0.218008
ERR2240380,PCL+18,Acidic,Geothermal,P1.0281,NA,NA,75.2,2.17,46.88,19.4,-314.43,-0.192411,-0.218386
ERR2240382,PCL+18,Acidic,Geothermal,P1.0283,NA,NA,27.8,2.53,57.81,164,-102.91,-0.230644,-0.217038
ERR2240396,PCL+18,Acidic,Geothermal,P1.0298,NA,NA,65.9,1.72,47.81,-6.5,-361.69,-0.149217,NA
ERR2240398,PCL+18,Acidic,Geothermal,P1.0300,NA,NA,34.8,1.69,40.94,-5.4,-329.84,-0.149161,NA
ERR2240414,PCL+18,Acidic,Geothermal,P1.0316,NA,NA,54.4,2.49,83.13,-55.2,-348.3,-0.222967,-0.225999
ERR2240449,PCL+18,Acidic,Geothermal,P1.0352,NA,NA,31.1,2.6,137.51,47.5,-218.11,-0.150461,-0.190116
ERR2240463,PCL+18,Acidic,Geothermal,P1.0366,NA,NA,34.2,2.67,60.31,51.5,-212.55,-0.217012,-0.213273
ERR2240464,PCL+18,Acidic,Geothermal,P1.0367,NA,NA,49.2,1.7,63.75,119,-219.98,-0.218888,NA
ERR2240475,PCL+18,Acidic,Geothermal,P1.0378,NA,NA,39.7,2.9,64.38,263.3,8.8,-0.22332,-0.217227
ERR2240487,PCL+18,Acidic,Geothermal,P1.0390,NA,NA,40.8,2.84,69.07,86.7,-172.43,-0.149214,NA
ERR2240514,PCL+18,Acidic,Geothermal,P1.0421,NA,NA,88.3,2.92,82.82,299.9,7.3,-0.181273,-0.18383
ERR2240632,PCL+18,Acidic,Geothermal,P1.0543,NA,NA,64.1,2.68,54.38,325.2,36.13,-0.204197,NA
ERR2240761,PCL+18,Acidic,Geothermal,P1.0674,NA,NA,19.3,2.85,214.07,432.3,191.5,-0.146594,NA
ERR2240765,PCL+18,Acidic,Geothermal,P1.0679,NA,NA,34.5,2.69,72.82,394.1,131.01,-0.176191,-0.214124
ERR2240771,PCL+18,Acidic,Geothermal,P1.0685,NA,NA,40.2,2.69,88.44,377.2,109.24,-0.172477,-0.216572
ERR2240774,PCL+18,Acidic,Geothermal,P1.0688,NA,NA,29.1,2.62,85.32,138.3,-124.37,-0.147181,NA
ERR2240811,PCL+18,Acidic,Geothermal,P1.0726,NA,NA,39.4,2.89,112.82,329,74.13,-0.155386,NA
ERR2240823,PCL+18,Acidic,Geothermal,P1.0739,NA,NA,58,2.25,72.82,296.4,-15.69,-0.231609,-0.214268
ERR2240829,PCL+18,Acidic,Geothermal,P1.0745,NA,NA,29.6,1.75,94.38,297.7,-17.66,-0.171999,-0.240631
ERR2240850,PCL+18,Acidic,Geothermal,P1.0766,NA,NA,21.3,2.52,160.94,502.1,240.37,-0.146701,NA
ERR2240851,PCL+18,Acidic,Geothermal,P1.0767,NA,NA,22,2.57,65.31,361.5,102.08,-0.14649,-0.203601
ERR2240854,PCL+18,Acidic,Geothermal,P1.0770,NA,NA,36,2.63,98.13,174.4,-93.65,-0.150141,-0.216316
ERR2240861,PCL+18,Acidic,Geothermal,P1.0777,NA,NA,42.3,2.04,121.25,422.3,111.86,-0.161929,-0.175031
ERR2240884,PCL+18,Acidic,Geothermal,P1.0800,NA,NA,28.5,2.09,66.25,-55.6,-349.47,-0.147007,NA
ERR2240889,PCL+18,Acidic,Geothermal,P1.0805,NA,NA,95.8,2.41,35.94,16.7,-319.3,-0.155025,NA
ERR2240898,PCL+18,Acidic,Geothermal,P1.0814,NA,NA,51.6,2.67,34.06,164.4,-114.6,-0.229731,-0.217318
ERR2240922,PCL+18,Acidic,Geothermal,P1.0839,NA,NA,20.3,2.73,146.88,411.6,162.99,-0.14409,NA
ERR2240935,PCL+18,Acidic,Geothermal,P1.0858,NA,NA,80.9,2.41,93.44,-63.9,-386.33,-0.169679,NA
ERR2240937,PCL+18,Acidic,Geothermal,P1.0860,NA,NA,83,2.39,95.63,-60.1,-385.86,-0.170441,NA
ERR2240948,PCL+18,Acidic,Geothermal,P1.0871,NA,NA,60.6,2.88,73.44,-56,-328.82,-0.229534,NA
ERR2240957,PCL+18,Acidic,Geothermal,P1.0880,NA,NA,26.4,1.43,70,39.4,-291.65,-0.167924,NA
ERR2240972,PCL+18,Acidic,Geothermal,P1.0896,NA,NA,27.3,2.1,81.88,182,-110.1,-0.152988,-0.217965
ERR2241051,PCL+18,Acidic,Geothermal,P1.1010,NA,NA,51.7,1.34,1118.17,67.6,-297.21,-0.190864,NA
ERR2240133,PCL+18,Alkaline,Geothermal,P1.0005,NA,NA,42.6,8.41,128.13,174.1,262.43,-0.169948,NA
ERR2240146,PCL+18,Alkaline,Geothermal,P1.0020,NA,NA,47,7.17,115.32,100.3,111.1,-0.161602,NA
ERR2240164,PCL+18,Alkaline,Geothermal,P1.0038,NA,NA,98.8,7.65,114.38,133.8,181.77,-0.181529,NA
ERR2240169,PCL+18,Alkaline,Geothermal,P1.0043,NA,NA,97.4,8.39,55.31,68.6,170.79,-0.191054,NA
ERR2240193,PCL+18,Alkaline,Geothermal,P1.0069,NA,NA,96.6,8.13,53.75,18.2,101.1,-0.187127,-0.199213
ERR2240237,PCL+18,Alkaline,Geothermal,P1.0127,NA,NA,89.1,8.02,5.31,1.2,74.51,-0.211294,NA
ERR2240253,PCL+18,Alkaline,Geothermal,P1.0145,NA,NA,35.7,8.5,200.32,76.4,168.32,-0.173789,NA
ERR2240279,PCL+18,Alkaline,Geothermal,P1.0178,NA,NA,31.7,8.69,279.07,66.9,169.12,-0.171985,NA
ERR2240280,PCL+18,Alkaline,Geothermal,P1.0179,NA,NA,86.5,7.97,93.44,74.9,144.12,-0.219456,-0.233073
ERR2240310,PCL+18,Alkaline,Geothermal,P1.0209,NA,NA,83.7,8.38,123.13,57.6,155.31,-0.184945,-0.236822
ERR2240313,PCL+18,Alkaline,Geothermal,P1.0212,NA,NA,50.9,6.08,168.76,168.7,109.55,-0.184185,NA
ERR2240347,PCL+18,Alkaline,Geothermal,P1.0248,NA,NA,99,7.42,43.75,28.9,59.91,-0.219503,NA
ERR2240355,PCL+18,Alkaline,Geothermal,P1.0256,NA,NA,66.1,8.35,93.13,27.7,118.57,-0.164539,NA
ERR2240358,PCL+18,Alkaline,Geothermal,P1.0259,NA,NA,40.3,7.34,141.57,46.8,67.95,-0.184727,NA
ERR2240361,PCL+18,Alkaline,Geothermal,P1.0262,NA,NA,73.6,7.89,71.25,14.7,75.93,-0.204418,NA
ERR2240402,PCL+18,Alkaline,Geothermal,P1.0304,NA,NA,34.2,6.97,122.5,-18.1,-19.93,-0.153427,NA
ERR2240440,PCL+18,Alkaline,Geothermal,P1.0343,NA,NA,69.6,6.21,86.25,-231,-284.72,-0.24297,-0.22026
ERR2240505,PCL+18,Alkaline,Geothermal,P1.0408,NA,NA,80.8,8.07,50,-121.5,-46.36,-0.217241,NA
ERR2240522,PCL+18,Alkaline,Geothermal,P1.0429,NA,NA,61.6,6.93,115.32,30,25.35,-0.224566,NA
ERR2240526,PCL+18,Alkaline,Geothermal,P1.0433,NA,NA,67,6.28,75.63,-19.4,-67.99,-0.233182,NA
ERR2240527,PCL+18,Alkaline,Geothermal,P1.0434,NA,NA,46,7.14,139.07,107.6,116.47,-0.175317,NA
ERR2240531,PCL+18,Alkaline,Geothermal,P1.0438,NA,NA,82.9,7.31,73.75,77,98.9,-0.190652,-0.237619
ERR2240548,PCL+18,Alkaline,Geothermal,P1.0456,NA,NA,55,7.15,130,76.2,85.97,-0.165292,-0.201477
ERR2240587,PCL+18,Alkaline,Geothermal,P1.0498,NA,NA,70.8,7,53.44,126.5,126.5,-0.220303,NA
ERR2240602,PCL+18,Alkaline,Geothermal,P1.0513,NA,NA,78.1,6.27,58.75,173.9,123.03,-0.213253,NA
ERR2240613,PCL+18,Alkaline,Geothermal,P1.0524,NA,NA,90.4,9.01,23.13,-142.4,2.59,-0.240894,-0.218131
ERR2240648,PCL+18,Alkaline,Geothermal,P1.0560,NA,NA,55.3,6.48,10.94,-66.7,-100.59,-0.191097,NA
ERR2240666,PCL+18,Alkaline,Geothermal,P1.0579,NA,NA,67.1,6.47,28.44,82.9,47.12,-0.201827,-0.208045
ERR2240711,PCL+18,Alkaline,Geothermal,P1.0624,NA,NA,95.9,6.04,210.95,-231,-301.29,-0.223066,NA
ERR2240718,PCL+18,Alkaline,Geothermal,P1.0631,NA,NA,75.9,6.79,107.5,-144.5,-159.04,-0.230538,-0.212813
ERR2240732,PCL+18,Alkaline,Geothermal,P1.0645,NA,NA,37.9,6.56,185.63,25.2,-1.95,-0.163918,NA
ERR2240735,PCL+18,Alkaline,Geothermal,P1.0648,NA,NA,52.4,9.02,55.94,-134.8,-4.32,-0.176031,NA
ERR2240787,PCL+18,Alkaline,Geothermal,P1.0701,NA,NA,86.1,7.67,119.69,-271,-223.24,-0.22199,NA
ERR2240801,PCL+18,Alkaline,Geothermal,P1.0716,NA,NA,97.5,8.38,33.44,-296.7,-195.21,-0.220824,NA
ERR2240837,PCL+18,Alkaline,Geothermal,P1.0753,NA,NA,90,6.88,66.88,53.8,45.15,-0.176735,NA
ERR2240856,PCL+18,Alkaline,Geothermal,P1.0772,NA,NA,31.2,6.67,87.82,19.2,-0.73,-0.164899,NA
ERR2240876,PCL+18,Alkaline,Geothermal,P1.0792,NA,NA,34.2,6.33,49.38,-146.7,-187.56,-0.176836,NA
ERR2241024,PCL+18,Alkaline,Geothermal,P1.0970,NA,NA,68.4,6.78,56.25,2.7,-12.21,-0.227104,NA
ERR2241032,PCL+18,Alkaline,Geothermal,P1.0978,NA,NA,21.5,6.25,107.82,67.4,23.55,-0.165331,NA
SRR10580898,GWS+20,NA,Geothermal,BT1,Hydrothermal Field,Batang,43.3,6.7,55.3,127,108.16,-0.152757,-0.183799
SRR10580896,GWS+20,NA,Geothermal,BT2,Hydrothermal Field,Batang,45.5,7,37.16,-50,-50,-0.160978,-0.186703
SRR10580889,GWS+20,NA,Geothermal,BT3,Hydrothermal Field,Batang,64.4,7.7,51.47,-181,-134.12,-0.20614,NA
SRR10580885,GWS+20,NA,Geothermal,BT4,Hydrothermal Field,Batang,65.4,7.1,37.28,-123,-116.28,-0.231142,NA
SRR10580891,GWS+20,NA,Geothermal,BT5,Hydrothermal Field,Batang,88,9.2,16.49,-267,-109.36,-0.19765,-0.209552
SRR10580894,GWS+20,NA,Geothermal,BT6,Hydrothermal Field,Batang,87.8,8.4,35.83,-28,72.26,-0.20091,-0.212662
SRR10580888,GWS+20,NA,Geothermal,BT7,Hydrothermal Field,Batang,88.2,9.9,111.27,-248,-40.08,-0.209786,-0.2144
SRR10580893,GWS+20,NA,Geothermal,LT1,Hydrothermal Field,Litang,34.6,6.9,39.71,104,97.89,-0.151593,-0.184798
SRR10580887,GWS+20,NA,Geothermal,LT2,Hydrothermal Field,Litang,78.3,8.1,54.3,-163,-86.3,-0.201014,NA
SRR10580886,GWS+20,NA,Geothermal,KD2,Hydrothermal Field,Kangding,37.4,6.7,62.02,105,86.52,-0.141012,NA
SRR10580895,GWS+20,NA,Geothermal,KD3,Hydrothermal Field,Kangding,60.8,7,51.98,57,57,-0.181197,-0.181261
SRR10580892,GWS+20,NA,Geothermal,KD4,Hydrothermal Field,Kangding,40.4,6.4,5.44,-245,-282.33,-0.198787,NA
SRR10580890,GWS+20,NA,Geothermal,KD5,Hydrothermal Field,Kangding,72.2,7.6,50.19,22,63.11,-0.162419,-0.172842
SRR10580899,GWS+20,NA,Geothermal,KD6,Hydrothermal Field,Kangding,79.5,7.8,41.62,-161,-105.02,-0.222853,NA
SRR11496425,PBU+20,NA,Geothermal,U20Bur,Type,Spring,89,6.91,NA,132,125.53,-0.156023,NA
SRR11496432,PBU+20,NA,Geothermal,U3kot,Type,Cauldron,86,4.4,NA,120,-65.27,-0.160749,NA
SRR11496426,PBU+20,NA,Geothermal,U3_5yasher,Type,Spring,77,4.52,NA,406,233.71,-0.171669,NA
SRR11496430,PBU+20,NA,Geothermal,U3 1-3,Type,Sampling Pit,77,3.8,NA,106,-116.31,-0.140966,NA
SRR11496429,PBU+20,NA,Geothermal,U3 2-3,Type,Sampling Pit,67,2.85,NA,124,-156.08,-0.164043,NA
SRR11496431,PBU+20,NA,Geothermal,U3Ass,Type,Sampling Pit,23,2.8,NA,216,-30.79,-0.165803,NA
SRR11496428,PBU+20,NA,Geothermal,U3 4-9,Type,Sampling Pit,61,4.43,NA,69,-101.39,-0.156676,NA
SRR11496427,PBU+20,NA,Geothermal,U3_4-10,Type,Sampling Pit,55,5.4,NA,-5,-109.17,-0.156295,NA
SRR11496424,PBU+20,NA,Geothermal,U5-1,Type,Spring,70,6.29,NA,-34,-82.34,-0.20442,NA
SRR11496423,PBU+20,NA,Geothermal,G11-1a,Type,Geyser Valley (Control),93,8.56,NA,180,293.33,-0.146149,NA
SRR12042860,MWY+21,NA,Geothermal,ZBR5293101,Location,Quseyongba,70,8.9,NA,-278.8,-149.44,-0.161033,-0.18975
SRR12042856,MWY+21,NA,Geothermal,zbr5294101,Location,Quseyongba,66,8.96,NA,-274.1,-142.21,-0.186881,-0.168141
SRR12042857,MWY+21,NA,Geothermal,MJL5101,Location,Moluojiang,87,8.48,NA,-94.8,10.96,-0.170497,-0.185997
SRR12042850,MWY+21,NA,Geothermal,DG013101,Location,Daggyai,60,8.7,NA,-102.9,9.47,-0.168479,NA
SRR12042849,MWY+21,NA,Geothermal,DG014101,Location,Daggyai,55,8.71,NA,-104.7,6.64,-0.162187,-0.172534
SRR12042859,MWY+21,NA,Geothermal,DG015101,Location,Daggyai,50,8.75,NA,-106.4,5.8,-0.157096,NA
SRR12042858,MWY+21,NA,Geothermal,DG016101,Location,Daggyai,46,8.6,NA,-101.9,-0.58,-0.15945,NA
SRR12042861,MWY+21,NA,Geothermal,DG022101,Location,Daggyai,63,8.55,NA,-102.6,0.78,-0.168566,NA
SRR12042855,MWY+21,NA,Geothermal,QZM04100,Location,Quzhuomu,72,6.87,NA,-0.3,-9.2,-0.159227,-0.193911
SRR12042854,MWY+21,NA,Geothermal,QZM041101,Location,Quzhuomu,67,7.17,NA,-18,-6.53,-0.166716,-0.197876
SRR12042853,MWY+21,NA,Geothermal,QZM042101,Location,Quzhuomu,62,6.98,NA,-6.3,-7.63,-0.169262,-0.20032
SRR12042852,MWY+21,NA,Geothermal,QZM043101,Location,Quzhuomu,58,7.29,NA,-24.7,-5.65,-0.174199,-0.201479
SRR12042851,MWY+21,NA,Geothermal,QZM044101,Location,Quzhuomu,54,7.6,NA,-42.5,-3.55,-0.176394,-0.197079
SRR8650491,SBP+20,NA,Hyperalkaline,N08C_DNA-D.20,pH Group,< 10,15.53,8.46,13.13,-153,-69.38,-0.144829,NA
SRR8650492,SBP+20,NA,Hyperalkaline,QV1_1_DNA-A.20,pH Group,> 10,17.52,11.51,8.75,-234,26.1,-0.156266,NA
SRR8650493,SBP+20,NA,Hyperalkaline,DNA-B_CSW13.20,pH Group,> 10,15.64,10.15,5,-205,-24.51,-0.156877,NA
SRR8650494,SBP+20,NA,Hyperalkaline,N08A_DNA-A.20,pH Group,> 10,16.85,10.89,2.81,-250,-26.17,-0.153163,NA
SRR8650495,SBP+20,NA,Hyperalkaline,N08A_DNA-B.20,pH Group,> 10,16.85,10.89,2.81,-250,-26.17,-0.151391,NA
SRR8650496,SBP+20,NA,Hyperalkaline,N-08B_DNA-A.20,pH Group,> 10,16.12,10.68,23.75,-198,13.21,-0.153038,NA
SRR8650497,SBP+20,NA,Hyperalkaline,N08B_DNA-B.20,pH Group,> 10,16.12,10.68,23.75,-198,13.21,-0.153863,NA
SRR8650498,SBP+20,NA,Hyperalkaline,N08C_DNA-A.20,pH Group,< 10,15.53,8.46,13.13,-153,-69.38,-0.145671,NA
SRR8650499,SBP+20,NA,Hyperalkaline,N08C_DNA-B.20,pH Group,< 10,15.53,8.46,13.13,-153,-69.38,-0.145908,NA
SRR8650500,SBP+20,NA,Hyperalkaline,N08C_DNA-C.20,pH Group,< 10,15.53,8.46,13.13,-153,-69.38,-0.145311,NA
SRR8650501,SBP+20,NA,Hyperalkaline,QV1_2_DNA-B.20,pH Group,< 10,17.09,9.47,12.5,-143,-0.76,-0.158826,NA
SRR8650502,SBP+20,NA,Hyperalkaline,QV1_1_DNA-C.20,pH Group,> 10,17.52,11.51,8.75,-234,26.1,-0.155878,NA
SRR8650503,SBP+20,NA,Hyperalkaline,QV1_3_DNA-B.20,pH Group,< 10,16.6,9.68,8.13,-224,-69.93,-0.160959,NA
SRR8650504,SBP+20,NA,Hyperalkaline,QV1_3_DNA-A.20,pH Group,< 10,16.6,9.68,8.13,-224,-69.93,-0.163202,NA
SRR8650505,SBP+20,NA,Hyperalkaline,CSWold_DNA-E.20,pH Group,< 10,17.43,9.73,8.13,-280,-122.6,-0.16608,NA
SRR8650506,SBP+20,NA,Hyperalkaline,CSWold_DNA-F.20,pH Group,< 10,17.43,9.73,8.13,-280,-122.6,-0.161851,NA
SRR8650507,SBP+20,NA,Hyperalkaline,CSWold_DNA-B_A08.20,pH Group,< 10,17.43,9.73,8.13,-280,-122.6,-0.160355,NA
SRR8650508,SBP+20,NA,Hyperalkaline,CSWold_DNA-B_B08.20,pH Group,< 10,17.43,9.73,8.13,-280,-122.6,-0.160213,NA
SRR8650509,SBP+20,NA,Hyperalkaline,CSWold_DNA-C.20,pH Group,< 10,17.43,9.73,8.13,-280,-122.6,-0.164629,NA
SRR8650510,SBP+20,NA,Hyperalkaline,CSWold_DNA-D.20,pH Group,< 10,17.43,9.73,8.13,-280,-122.6,-0.16418,NA
SRR8650511,SBP+20,NA,Hyperalkaline,CSW1_1_DNA-A.20,pH Group,> 10,16.31,12.32,13.44,-297,8.54,-0.145339,NA
SRR8650512,SBP+20,NA,Hyperalkaline,CSW1_1_DNA-B.20,pH Group,> 10,16.31,12.32,13.44,-297,8.54,-0.14572,NA
SRR8650513,SBP+20,NA,Hyperalkaline,CSW1_1_DNA-D.20,pH Group,> 10,16.31,12.32,13.44,-297,8.54,-0.147076,NA
SRR8650514,SBP+20,NA,Hyperalkaline,CSW1_5_DNA-A.20,pH Group,< 10,15.8,9.77,5,-285,-126.19,-0.155545,NA
SRR5000240,RMB+17,NA,Hyperalkaline,NSHQ14.2014,pH Group,> 10,NA,11.38,NA,-31.6,227.5,-0.171892,NA
SRR5000245,RMB+17,NA,Hyperalkaline,NSHQ14.2015,pH Group,> 10,NA,11.26,10,-307,-55,-0.179184,NA
SRR5000251,RMB+17,NA,Hyperalkaline,NSHQ14.2016,pH Group,> 10,NA,11.24,NA,-252,-1.18,-0.174071,-0.186544
SRR5000258,RMB+17,NA,Hyperalkaline,NSHQ21.2015,pH Group,< 10,NA,7.37,30,172,193.89,-0.154947,-0.192571
SRR5000247,RMB+17,NA,Hyperalkaline,NSHQ3B.2015,pH Group,< 10,NA,8.36,170,158,238.45,-0.164821,-0.192697
SRR5000241,RMB+17,NA,Hyperalkaline,NSHQ4.2014,pH Group,> 10,NA,10.57,NA,-103.4,107.79,-0.155364,NA
SRR5000246,RMB+17,NA,Hyperalkaline,NSHQ4.2015,pH Group,> 10,NA,10.51,0,-342,-134.36,-0.161135,NA
SRR5000253,RMB+17,NA,Hyperalkaline,WAB103.2015,pH Group,< 10,NA,8.2,40,130,200.99,-0.166572,-0.195857
SRR5000255,RMB+17,NA,Hyperalkaline,WAB103.2016,pH Group,< 10,NA,8.23,NA,167,239.76,-0.164429,-0.193623
SRR5000242,RMB+17,NA,Hyperalkaline,WAB104.2016,pH Group,< 10,NA,8.49,NA,180,268.14,-0.148379,-0.186504
SRR5000254,RMB+17,NA,Hyperalkaline,WAB105.2016,pH Group,< 10,NA,8.34,NA,178,257.27,-0.15241,-0.190699
SRR5000248,RMB+17,NA,Hyperalkaline,WAB188.2015,pH Group,< 10,NA,8.72,4,-220,-118.25,-0.164247,-0.199143
SRR5000250,RMB+17,NA,Hyperalkaline,WAB188.2016,pH Group,< 10,NA,7.56,NA,139,172.13,-0.164809,-0.194381
SRR5000249,RMB+17,NA,Hyperalkaline,WAB55.2015,pH Group,< 10,NA,9.28,90,78,212.88,-0.146961,-0.174981
SRR5000243,RMB+17,NA,Hyperalkaline,WAB55.2016,pH Group,< 10,NA,9.19,NA,110,239.55,-0.16298,-0.186585
SRR5000257,RMB+17,NA,Hyperalkaline,WAB56.2015,pH Group,> 10,NA,10.6,20,-251,-38.04,-0.169348,-0.186479
SRR5000252,RMB+17,NA,Hyperalkaline,WAB56.2016,pH Group,> 10,NA,10.98,NA,-546,-310.56,-0.163689,NA
SRR5000239,RMB+17,NA,Hyperalkaline,WAB71.2015,pH Group,> 10,NA,11.04,10,-126,112.99,-0.168968,-0.189275
SRR5000244,RMB+17,NA,Hyperalkaline,WAB71.2016,pH Group,> 10,NA,11.12,NA,-86,157.72,-0.170216,NA
SRR5176891,CTS+17,NA,Hyperalkaline,Serp_SE_MurcielagoUp1_Feb2014,Type,River,24,8.9,NA,35,147.02,-0.142882,NA
SRR5176890,CTS+17,NA,Hyperalkaline,Serp_SE_MurcielagoUp2_Feb2014,Type,River,24,8.9,NA,35,147.02,-0.142533,NA
SRR5176889,CTS+17,NA,Hyperalkaline,Serp_SE_MurcielagoUp3_Feb2014,Type,River,24,8.9,NA,35,147.02,-0.143641,NA
SRR5176882,CTS+17,NA,Hyperalkaline,Serp_SE_PozoAguasCalientes1,Type,Well,30.2,7.26,NA,70,85.65,-0.149955,NA
SRR5176881,CTS+17,NA,Hyperalkaline,Serp_SE_PozoAguasCalientes2,Type,Well,30.2,7.26,NA,70,85.65,-0.150713,NA
SRR5176880,CTS+17,NA,Hyperalkaline,Serp_SE_PozoAguasCalientes3,Type,Well,30.2,7.26,NA,70,85.65,-0.145019,NA
SRR5176879,CTS+17,NA,Hyperalkaline,Serp_SE_PozoMurcielago1,Type,Well,28,7.54,NA,97,129.27,-0.150537,NA
SRR5176878,CTS+17,NA,Hyperalkaline,Serp_SE_PozoMurcielago2,Type,Well,28,7.54,NA,97,129.27,-0.158579,NA
SRR5176877,CTS+17,NA,Hyperalkaline,Serp_SE_PozoMurcielago3,Type,Well,28,7.54,NA,97,129.27,-0.150373,NA
SRR5176876,CTS+17,NA,Hyperalkaline,Serp_SE_PozoNuevo1,Type,Well,30.2,8.3,NA,76,154.24,-0.181413,NA
SRR5176875,CTS+17,NA,Hyperalkaline,Serp_SE_PozoNuevo2,Type,Well,30.2,8.3,NA,76,154.24,-0.179252,NA
SRR5176874,CTS+17,NA,Hyperalkaline,Serp_SE_PozoNuevo3,Type,Well,30.2,8.3,NA,76,154.24,-0.186137,NA
SRR5176901,CTS+17,NA,Hyperalkaline,Serp_SE_QDanta1_Feb2014,Type,Spring,29.2,11.59,NA,-251,24.35,-0.158008,NA
SRR5176900,CTS+17,NA,Hyperalkaline,Serp_SE_QDanta2_Feb2014,Type,Spring,29.2,11.59,NA,-251,24.35,-0.153871,NA
SRR5176899,CTS+17,NA,Hyperalkaline,Serp_SE_QDanta3_Feb2014,Type,Spring,29.2,11.59,NA,-251,24.35,-0.159699,NA
SRR5176888,CTS+17,NA,Hyperalkaline,Serp_SE_QDantaUp1_Feb2014,Type,River,27.9,8.42,NA,66,150.82,-0.152865,NA
SRR5176887,CTS+17,NA,Hyperalkaline,Serp_SE_QDantaUp2_Feb2014,Type,River,27.9,8.42,NA,66,150.82,-0.155634,NA
SRR5176886,CTS+17,NA,Hyperalkaline,Serp_SE_QDantaUp3_Feb2014,Type,River,27.9,8.42,NA,66,150.82,-0.151987,NA
SRR5176906,CTS+17,NA,Hyperalkaline,Serp_SE_Q_Danta1_Mar13,Type,Spring,29.2,11.59,NA,-251,24.35,-0.141977,NA
SRR5176905,CTS+17,NA,Hyperalkaline,Serp_SE_Q_Danta2_Mar13,Type,Spring,29.2,11.59,NA,-251,24.35,-0.14078,NA
SRR5176904,CTS+17,NA,Hyperalkaline,Serp_SE_Q_Danta4_Mar13,Type,Spring,29.2,11.59,NA,-251,24.35,-0.141107,NA
SRR5176885,CTS+17,NA,Hyperalkaline,Serp_SE_RioCalera1_Feb2014,Type,River,25.3,8.61,NA,148,243.34,-0.158917,NA
SRR5176884,CTS+17,NA,Hyperalkaline,Serp_SE_RioCalera2_Feb2014,Type,River,25.3,8.61,NA,148,243.34,-0.151834,NA
SRR5176883,CTS+17,NA,Hyperalkaline,Serp_SE_RioCalera3_Feb2014,Type,River,25.3,8.61,NA,148,243.34,-0.153065,NA
SRR5176894,CTS+17,NA,Hyperalkaline,Serp_SE_Spring8_2_Feb2014,Type,Spring,26.1,11.54,NA,-331,-61.44,-0.149617,NA
SRR5176893,CTS+17,NA,Hyperalkaline,Serp_SE_Spring8_3_Feb2014,Type,Spring,26.1,11.54,NA,-331,-61.44,-0.152366,NA
